txhash,fromaddress,toaddress,amount,label,risk_score,rank
cefaf46ee02a235fc0520a0614bcd9d3bc28bf66091b10c67aeecf0d15d89eb6,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.6453843,0,0.9704639054921427,250
45d6726e1c35c62c1ce38eb38a5a3a35839919fcbf50a78c1b1455aea9636a23,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.63299482,0,0.9701776874535979,251
a4c9bd81d5ee4f7d49304237c3dc8cbfcffe245c94bf45b5f527788401662bba,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.6468883,0,0.9700409619260644,252
60effc6fd3b881b569a1052f6df8599c6ec43b2e9d992e5901c903455711190b,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.65242613,0,0.9700409619260644,253
34889d1494345362d096717f6d6cafc4023dda97711e77eae1b28f02862f12b6,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.64678831,0,0.9700409619260644,254
858b143eff0683d634f00e74beba415b983e485a7abf5fba25f77c2fa137008d,bc1pfxrjgk7yddqxtuswrd06x479jkkrxw2ywzm5xtsqya7k3fztdt3q6nusme,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,0.28409077,0,0.9697268709898215,255
f440625da27f8ff375493e8793cb68f84fbaa00b72774ba81ab75d9b893b2a5e,bc1qqdamufnqfkuwa5zmsquczxrg3lvk9e5sz0x798,1MAtrBcau5pdd1VUM7HhMsSCDxXTMhnqD2,0.00165656,1,0.9697123974004243,256
36818f67db943826e665c526f44549e5df7289c1cf2ccc98a8c7b159fd91bcea,bc1qjts3zl4tjw6v96jsynpnagua06dhq75s7d8adu,17CcPp14gDGZDLac63gyprqUuWrTUDWxvs,0.00166245,1,0.9697123974004243,257
8f4deff047a9abe1f61a18b13fd55dcb8cdd5d33497b48ab1c283e86376e62a5,bc1qlzq4wep5u4zn6d64u07gsecdwvseqltkpxd2z7,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.64120961,0,0.9696935419890907,258
d5e8312cf0ea70efc2ea426e7776b458c9315eef4b794645d96ead3031503c34,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67243299,0,0.9696457665950123,259
fba4acc4b7b2c3f821e8ac71cd304e24daedaa9506bdbc05b597d2f9bb4b3fb8,bc1padzeyc8r4h6qymget2ktl5q5f2ml2fgklapu6gp926m8u3c2txrsp6vzr2,bc1ptzptdnsexn0kszvfff232qv0l69eeurahza9kxjcytw5xw36z2wqvg9gf0,0.00010374,1,0.9695204378689577,260
f7fe562c1c7c464dad1bb6726b202c94b8b9ac2c6a37f9cf2d7df13ef405fc13,bc1qdx2xakyylklum22crczpv4xv3lhmhlyuk5va9c,bc1q8d6cluyekc57d5vx58y6dr5uzt9fq5kzpx2k4x,0.00010486,0,0.9695204378689577,261
418e89de301019ae5efe4e9522bf147349ec9ee8c5df32c1f613ca25f56b88b5,bc1q8d6cluyekc57d5vx58y6dr5uzt9fq5kzpx2k4x,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66558816,0,0.969342871771855,262
2e5f3e15a3580b998f9570c0481b99ec426d8efe8f85b69fc734ea132f17e546,bc1q8d6cluyekc57d5vx58y6dr5uzt9fq5kzpx2k4x,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66508885,0,0.969342871771855,263
4bd23c91303354e8977d19e892c3dc004ef7017556206cde750a6cc1425fe6dc,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.65678866,0,0.9692803303015783,264
7c567538101af578be4cbd2c271412322b29f9fae5cfc4e90caba6b127230caa,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.65658864,0,0.9692803303015783,265
cde68540c5248ed5e9dfae7e078f4225d36ff63d2485e8ef5087ea5aff9b3931,bc1qqpq4yrakqcfcr92l5ljygw2gx2kg9z7rw3874z,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66148904,0,0.9692060875421638,266
d844de0f532f4275768cc48e404a7261f0499e99d783d3bd44f2f15f5a32248c,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66619689,0,0.9692060875421638,267
b8e4f53e874c5f467cebdf40d32f9df539cafe9153691f01cd3bfe5d583a9bfc,bc1qn0txqp98z48cqfph5mhlzfkhjlx6ld6e8h7wkz,bc1q8d6cluyekc57d5vx58y6dr5uzt9fq5kzpx2k4x,0.01876,0,0.9690899845551602,268
c3782f30cc8e7cc81a469bd3205816049b124ca73d134d9fd1c397886ed99dcd,bc1qerh7lhrs3fgsg7j28y7k2z9rfwmw0ucd9lk7mq,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67823996,0,0.9690272455547998,269
d9d5069ab72d5b2e6d8cff84c906c87043e836584992a6f5858935c0e0c81be4,bc1qnz06cv84gr6yld02avwpzd2cvnf5lxhmnuq62z,bc1pw9a63kstgl9p5h3l7rmm3u4pzg0a4vwgz9q0lkh6nrmlv3xzcvlqlftw2l,0.15442961,1,0.968893070486223,270
b757e189d75b7574d0fb19619349fac1c22a957ba0395014d8b63dcd357ca1fd,bc1q8c5faxjsf0ept3cyvuernkgqf3g8eqrrfk5xfr,bc1p2nqf0kz0f7hpupkj27qsqa8kyphu2w2plwrfu939cl3x4feh8h0q4mpvxf,0.5,1,0.9687261234239043,271
462aee2eafd5cf89a3182b16c4e1738a69ab89fa897ac88796cad1cb98e7a37e,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66244712,0,0.968707160902232,272
44515b7a90fbed336f6a71df4df8d239813d7e4872b3fa8f70316ed76c66c4ef,bc1q8d6cluyekc57d5vx58y6dr5uzt9fq5kzpx2k4x,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66478884,0,0.968707160902232,273
8a2d118b37ee5a5486d88a9a9da8ad0505cd552d72fba4b749c08a1f3f1dc089,bc1qcllscm2k4etalhz4ney2xjascqsq89kty77yw9,bc1q7gleallr6su0tfdqy2ctf3ymu5he3m5vu5g0k9,1.0,1,0.9686676357970936,274
f9fdd2556c28d981a9e7311d1af8618e39b227c6641513a357a136063dfcb6ae,bc1qwumavgafjtu2vleyjaaychge4algvsph3p2esv,bc1qxqvayry3jg665l4y62nlxn7wctreejh2r0t5a8,0.08725005,1,0.9686621489887368,275
07f079befa1849ca4a9d91854c27eaa4252ccbed23884302899fee2d0b4c6b18,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66238561,0,0.9686320200558911,276
fc0f92ed0ea12c14566ca8c55a914a62f6811958cd8330bc4d813162111d55d4,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67128144,0,0.968568795420247,277
8b7ffb5483c8f74403efba9141b07f1851847f6666e78ef63693b78273968395,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.6625577,0,0.968568795420247,278
c63ab850278bc868fd6e918c8a90939ecc20fa45d2e73ee24161b807e40bf588,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.65829664,0,0.9684475498204074,279
fe1c1bed0a7e9005f6146c5f6ad796a1f9dbc474ae89e34c3c631dc2205aaf81,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.65893798,0,0.9684475498204074,280
0b59024829c17679042974226834c51044e6dee55dbd3c11680c3c7eb77168e7,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.6730287,0,0.9684475498204074,281
d1243652ec787717f078c1c9b448c417c308c358311d98df9b804e30d4e1d98b,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66068524,0,0.9684475498204074,282
58cb495935d9d8df3387d0ee41e7a30a1d52fb3c66894d6904f06876926ded21,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66215815,0,0.9684475498204074,283
f0a773b1752f5a9915bf186775b9f92a362f2480760ad6a515368c58ffbbde2b,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.6706401,0,0.9684475498204074,284
8b4d3a34b9a5613bdbc54eeb050ca56c4d8e46b9ef839ee44aea8c34c1b94158,1MgSbjsNnnoPAPNq1Zwy5sd95zbAv1mikK,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,0.000114,0,0.9682704378689577,285
40a5f6fe7a52dd248d983800d91a4abc6a40c88b889f74b5224adf25743b7e61,bc1qmctc3dyyvsph46se6lgvuj5p9wt23ghjz0e2ga,bc1qgcsznmgxnvnnpz8n3zpr2a3lu4jnhzw9dxlc2e,0.78173707,1,0.9681453225263168,286
24486a6bc74a87f12b121bd82af7193364697c2f657963cf7cf9eaea02a44aa9,bc1pevq90nummxl3tasdymvxec3ecuqqvf2syelqcdnygxre378dj07sft5u8u,bc1p2glu4n3twpkp88cwpzk4cctltj7xnzt77fd4c5xnym5u7fykmkaq8pvaf6,0.00186476,1,0.9680771437256969,287
a6484dfbeab6001f8eb9ef12e6bdc49c60f8c1ad3419357364cbd94b064619d2,bc1pwd308gwy6dxyq8sn6286ayfe9ve8m5q7z6xd3f4p7fu9renxu2sq4h7grs,bc1pevq90nummxl3tasdymvxec3ecuqqvf2syelqcdnygxre378dj07sft5u8u,0.00186698,1,0.9680771437256969,288
e9a433be77c523672177659c5c0dde991ed514f9a734415a90ae0802362ebe67,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.64533828,0,0.9680302001980956,289
3c473f335d4cb50a1de47ff83c0c0c479a8b13c20ac7add926e9f7b8a8e5dc41,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.6455806,0,0.9680302001980956,290
809d227737d43e9b7557bbd62c17ad58a1b555c736414d4ec001e98e0dc186a2,bc1qctgyfyuwk00gkneqynle4e9k20a0kxhp27caju,bc1q8d6cluyekc57d5vx58y6dr5uzt9fq5kzpx2k4x,0.51599088,0,0.967703350683044,291
0acf73c7fc0f095de36d190dd877b610f5daa7b55ed9a99fc44ca7b30c51232c,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66138849,0,0.967615249453371,292
f14c48ea1c2cced7cbaf6177d1e053d1ad8024e8f4ce6f7f62056628bb1ac743,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.65998243,0,0.967615249453371,293
86d2bb32b4a6ea3e87c17cce14be30742fa4e179d577f293c34f363db658fde9,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67232588,0,0.967615249453371,294
84b03234ff672199f9c3ee578e5531c93e5065ba35575d1523193bb727ef9dde,bc1qhpm0dpan40h9sfusqkgsakd5k445rr3fkgrjv6,bc1q6d5n2r54mc50r4p9gdfyqe574lugj79dktpy4q,0.30620088,1,0.9675688534400331,295
d47604d174db36b8f1a2bd62d0b8c47e361423eb99a440a252108774c2642f07,bc1p98xwu8wedt5kqay22vr2ts7j4h38p0rpz0c56cccej9des0t3rqqz5uyv2,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,0.225,0,0.9674886054902617,296
353750f4b25a5a62accf20486073f618a8e594eb62839b2313c07308571e8ddd,bc1q04rf66rzp0k0nrqpwsxxpskawa6e4c26lc350x,bc1qv24uerzwyt37ruum4fvnjn9cgdrgvz88n7xjwj,0.22735933,1,0.9672025091918485,297
a7992e53c71033e941333834a000ac55288ea3624daada63077ae9ce5d52f1ce,bc1q98uxa0040ksk8n3th6m4mm7c2hk3cj57hz4fyc,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,0.03873058,0,0.9671580617643175,298
56458a3e000dd0a6a0430abd7978eda523a07106f720cbb172860305c36fde07,bc1qsrzf0sc8fy6sgwr69myaukfzs2vw44w4hh6dc5,bc1qd2x94e73jxl5jgwm25snejlvcyy6x4tqv6j78g,1.0,1,0.9671225962672184,299
2696aca10407bea72cba8a774bf946e0f0818cec80f5242e8aec27e0d32c3915,bc1qdlep6app0u5jtf2smsm4l6xnju202mdxpxjg7k,bc1qm7gfmjrgml7t89t25770algte8fsttfn0wr5yc,0.14966753,1,0.9670430335452589,300
3045af2cd698f8ef9c03a5a46b53df02b70e8b79862c31f648d159b655b33879,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66132557,0,0.9669950401652362,301
cdb8f0798749161dd7338a681f65aae12fb59fabfe5cf61538f5a5a8e4168134,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66918816,0,0.9669950401652362,302
29cef2b212838c4f9c14a5cd1da47ff08a903a8767eca4ec4af8bc3543507b00,bc1p9mkg0ajfrmcasalt8lfzk5kn955qhpa0rjh7wsqrer4sl785aqpqlq5cls,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,0.00012,0,0.9669371045356243,303
47ab480f71809498716322e2c05bf22862c45d80a2be88f3c98643f3ad5494f0,bc1q7gurf48ht7tdvhtr3p00cjkynve857plqqd0xz,bc1q2r20r6lgdtl73j0gnmv8fhr6yysfqpvadsfw65,1e-05,0,0.9668916129469781,304
32d64831f142dc838ea93ee89675dc77b4c950cc3a3c9b4cf8fb1063616680ac,bc1q35g690slms0aa8ycx9cujwfyr3pt8k6jj3krp2,bc1qqpq4yrakqcfcr92l5ljygw2gx2kg9z7rw3874z,1e-05,0,0.9668916129469781,305
0821ef216047f9d45a35fe54be2e78546bfb4d474405337d902df2e5a48c7a75,bc1qwm056f7yh256sh5gu93g8e23k6cfjkcgdrmar8,bc1qr2e9um2447wg90se2l5lqvhcevy4pwwwmsn9em,0.15947274,1,0.9668472085897747,306
91e05c1330e98dc3d4f71b17f4115cf3ddbc4ef016cbec83104c208b763105d8,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qsx4cxe9rsneuykkv5mtetc4v8tjvy37d9tmu4a,0.18906188,0,0.9668128864557375,307
a078597ebed586e6f32a6455cf3ef75c45b9ff38f9e26e6a9cc6fdc78beb4d5f,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67479058,0,0.9665913178461939,308
d9d5069ab72d5b2e6d8cff84c906c87043e836584992a6f5858935c0e0c81be4,bc1qnz06cv84gr6yld02avwpzd2cvnf5lxhmnuq62z,bc1pw9a63kstgl9p5h3l7rmm3u4pzg0a4vwgz9q0lkh6nrmlv3xzcvlqlftw2l,0.14580511,1,0.9665805648585816,309
00de974ab7c71a69c67eaadcc62cf86ff8bf3e029f006c90b75d527e24251aa8,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66759421,0,0.9665720965991579,310
e049a23c0f869be012bc6cb8851b089a185d28607248aa814aa891b11eda523f,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66116546,0,0.9665720965991579,311
2af86af60eb5e0e6aeede91c4eafa0e22ec24db8172794a1ab1bf8a0a230d539,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66476956,0,0.9665720965991579,312
0da3a603ca3999479f6ee247251d60ba08b0dc0b399e8a8b1315d5f807cbef4b,bc1qsfy4685jhl9kqppj2k70p7nkksf992je69aw26,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,0.02058352,0,0.9664755027734948,313
a143059e9c9eacbc67b48001222f45c869a0fefe6954b6603aaa43d50a8458b6,bc1q3e4ecufgm873z6pxtj6jcudyn29c5pznrgr6e4,bc1p2nqf0kz0f7hpupkj27qsqa8kyphu2w2plwrfu939cl3x4feh8h0q4mpvxf,0.5,1,0.9664048105026004,314
3b9a2790e4c3fcb5f2bd027c2e7bf572239c20486937b93a5763e3b4a72a01ca,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67854034,0,0.9663702240698225,315
5ae8e2da7fd04c80f7e315c89013ea53f721b19523cee91a4fe7af436b65b356,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67002517,0,0.9660280261941833,316
2cb830be074e52b3afe044ad4d5acc1948d0199b9378bcc8d3de988f0bf5d63b,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66928817,0,0.9660280261941833,317
cb4f56852a86f2509ed8290914a0b44ce27e89a828965d9aa83775feaa08ab24,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67993766,0,0.9658172414945859,318
a6818dda7f88eda1da20a07960cd61faf606c95e935fd8671c19bb486364977b,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.68298355,0,0.9658172414945859,319
63d391980d869db8975a87ca7adac6792c244721a63e1b864b64432ae9caaf95,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67711303,0,0.9656959958947463,320
b93de16bbd4ef025637596d51a5a035e07e01eeccd9c0fd313335411829cdf18,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67472903,0,0.9656959958947463,321
97bf9101d39888cdbaafa1ad15a5056b80abc91ee822a49eaedb31ff94aa49d6,bc1q52fha6nrdxkaw87q4msea6qanhpu08z6s57gpm,bc1p6mffk7ev8lgkae7ja3v4qfexmev7nt9atf72xa6s5mklvtj8pv6sq2ak4d,0.16352909,1,0.9656879034349095,322
54d622a82e3611ce47f979de303e234f92becd0ab21a0ced96d0b3dd9fbabf67,bc1qcfrarau3qjs4eqrd5zpjzay4d2ckqyyrja89ym,bc1qr0ssff992486g6f6mf8vrjj6syea6tehgxce2p,1.0,1,0.9655188634164484,323
94d8ad236939da36471d6643f72ffe7703ccdd394874feea676d025040456535,bc1q6vj8ndm44muvxcq4p0rwtg9k7g5m8z88gp25n8,bc1qxwen2az3wfmg94g55tdkmu0dn4z6w8wllvpvfz,1.0,1,0.9654783447778748,324
6220995fc12e3253c810bf88cf800816c6941276548415644e4955e8f4c66cf4,bc1q0h6fa2lttx40e6r3wnrg4ezqmwtv5wvlr8r4mq,bc1q8d6cluyekc57d5vx58y6dr5uzt9fq5kzpx2k4x,1.0,0,0.9654783447778748,325
76c577b7b54bfba39b11c3430c48cada8b0b83794e7757637332e80606412e30,bc1pvz9ydrpnjnt7q5d6m9k84nfa70xv9y7yls3ywmyu6w3jsjdkllksuefzu3,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,0.27021989,0,0.9653877212903842,326
d97b682117bcbed37ce3bb6ff8c8bbd03664818a8ebe744ad7e113dfc2b927d7,bc1qu8mvqszp8rnzv8tudd3es207hzcw9cv0mmr7f3,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.2857496,0,0.9652404915994198,327
3cc16c3d4740ece2b91996571b02098465725f31b6a45911ef50179e495d6478,bc1pps7d9fzny9rxy8kqtmt0djuhggludg9aus64hp8zjka65z3hvlfsa8c07h,bc1q2r20r6lgdtl73j0gnmv8fhr6yysfqpvadsfw65,0.2,0,0.9651628605026026,328
e99f7e2fe01c159a98f07dbfc044aeaf61ed1ff9389d0fb705f99ef5194afe49,bc1qgspxjeyklcdw6rjun6vu92ag3z9z6n55jx8wuc,bc1qe028gcpfma2yfnpe5ujje6pnh9sjhuuwq6ymws,0.36340248,1,0.9651421326764019,329
a7c3545e4980c5aa88fb21658af80d6d59e4e6ac2c57438f59206d144b3a5061,bc1qa0pkfxfcyzmhgfz5mvpk45p2tpctk7sm3mkyzx,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66397429,0,0.9645613348711892,330
a961eeb12750061b1d4039fcb948d0be5dc089eb7df1350da8d1105ab4a9a953,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.65768172,0,0.9645613348711892,331
c60e49fc20bca4011aba952fd8bfeb8b7b3f7b17f3b0c8df212a45fb2cdf7c82,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.66368807,0,0.9645613348711892,332
fea15d468d33af419dbf946cc7875e1584cb91146306415b4c8ca41803389dd3,bc1qlzq4wep5u4zn6d64u07gsecdwvseqltkpxd2z7,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.66724654,0,0.9645613348711892,333
24afba679feec4f3e2e4aea125b8c16f035fabd14ea099e8efb4d04619de311e,bc1qa0pkfxfcyzmhgfz5mvpk45p2tpctk7sm3mkyzx,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67450162,0,0.9644943177378754,334
c80ac24c23a1fc20f418e987a7f98a395b4cb56a7da1c4088f5f406bb4a56cae,bc1qpjfrdmmd8udn49ve9yxcpc84lecmfzm69gt84z,bc1ql8pum8fq9ewv3652ejdc9qjluy8atfv4k35f4c,0.00058176,1,0.964353143434045,335
4322ba5702be06bde2dd14b7a80ae029d86a7cbfef28356ad002d5690d2bbc52,bc1ql8pum8fq9ewv3652ejdc9qjluy8atfv4k35f4c,1GPu73s95sXZA2cEbtANoQaF4yhtB9UJ9d,0.00057804,1,0.964353143434045,336
a41dab2fd9f640e87c722dbf96fe2dd022b77091e3d01245dab8cc09dbf86dc6,bc1qguaund6dh2sxslzxcpy47nn4q76rqfcg0q4py4,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.68236862,0,0.9642483755898847,337
16fcec033aaa884f16d413eb03be3f3636f6c8bde6bb88f554909abbcdc3e05f,bc1qn59gknrpyqgfz6d9u6hfk4qd0xr68ndypkxntq,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,0.2,0,0.9637894682087343,338
a23bcfc4eb759186ebab4bbef225540347c5798af87d7d8fb890aaa2f9518acc,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.6795652,0,0.9636691182702259,339
3faec854ed7ca16518b1d5b48fc838f9a5e28f813a7b7cd59c14ec3c002398c2,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.67966518,0,0.9636691182702259,340
6fc7421a1784283e753f66e00b282d8a7c3aace2f7f6e0064caeca62afc18e26,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.67826516,0,0.9636691182702259,341
385e9dd511ac61f4a25a257fdf86c2406fd59e21e374d0b1797020359bd5c887,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.68338804,0,0.9636691182702259,342
342427cbd9674461186f75add57d7684bbe6751dab5ebd89fd3089626d3c601a,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.67866523,0,0.963541004292263,343
6c1049b6847ff7921d45cccbcc9ca8f96aee3931389e03c7c6a6a97faf81ebf9,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,bc1qesrvsn8g7ln6rmtru5kmuve4cma37r9gsrd78w,0.67886521,0,0.963541004292263,344
2f49d4a8bf25783c7489be748ded92d9458a05e23fd69c99b57823f62bd118f6,bc1pvv5xun65n8c7armazmm7996cgq7sgesu38j9qlsh70f45arg9qvswalen8,1PAtpVq7PoChFou7qo2QzvcixnYQELU25H,0.18000848,1,0.9635079605620638,345
f9fdd2556c28d981a9e7311d1af8618e39b227c6641513a357a136063dfcb6ae,bc1qwumavgafjtu2vleyjaaychge4algvsph3p2esv,bc1qxqvayry3jg665l4y62nlxn7wctreejh2r0t5a8,2.58097097,1,0.9630683077214678,346
4b62f46cb5c2e444cf6562cf0a8daabd6050421db463f2ecc7efb14b0ad20bf3,bc1qgrn30jql9q5pkg95zf9qy48tndhlxdg0x682mp,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.67366905,0,0.9626490829707909,347
cae9691fdd0b91301a0cfe51cd6fea004fd0d8452269351227e729b1b56e3dd8,bc1q43727w99qpg58ykswgzvfth7skvaagd9l03ppp,1EdgM2Svuhg83A3YukwMPR3nsrB6zi41Ao,0.2,0,0.9626267298787191,348
8783c851f525cd77036ac98cc7299a77238ce00702d01ae3f6a0a0778a28de49,bc1ph9gfvvegayt9v6f4zygdjhmvkgw73j0xzqanxxtuf4ysd887v8tq0qvtlk,bc1pvv5xun65n8c7armazmm7996cgq7sgesu38j9qlsh70f45arg9qvswalen8,0.3043,1,0.9623650526477054,349
607b873a34daa4a65a8bce1ea6d166985d6ceb45e5e9d4a93eb1766d059b8023,bc1qeqh3mrljfjd7q8fjzdhwdpvfsmlrsgqm9j8k5n,bc1qj5v8hje8d5gnqajl9mppgrwnhwuy5rlazggxmp,0.5,1,0.9623439849587853,350
e2ec6c40ac07f1936968c9e93448a5c4da2b8f7f5e3e4755f5e01b6105762813,bc1qrdk22n7ty7ssn3xu9juepgp7htq3kyhuh6wa5h,bc1qq2rxmj99j8wrutwjunfcpkglrprh4n5dk2t3tc,0.00146166,1,0.9622690907071175,351
